Merged
"['wali', 'kota', 'malang', 'dukungan', 'motivasi', 'santri', 'korban', 'musibah', 'pondok pesantren', 'al', 'khoziny', 'wali', 'kota', 'malang', 'wahyu', 'hidayat', 'dukungan', 'motivasi', 'santri', 'korban', 'musibah', 'pondok', 'pesantren', 'al', 'khoziny', 'sidoarjo', 'berharap', 'korban', 'tabah', 'semangat', 'menjalani', 'pemulihan', 'berharap', 'ananda', 'sembuh', 'belajar', 'wali', 'kota', 'wahyu', 'mengunjungi', 'rumah', 'korban', 'warga', 'kecamatan', 'kedungkandang', 'kota', 'malang', 'minggu', 'oktober', 'malam', 'santri', 'duduk', 'kelas', 'madrasah tsanawiyah', 'menimba', 'ilmu', 'pondok', 'pesantren', 'al', 'khoziny', 'menjalani', 'perawatan', 'rumah', 'sakit', 'mojokerto', 'kondisinya', 'berangsur', 'membaik', 'rumah', 'orang', 'tuanya', 'malang', 'pemerintah', 'kota', 'malang', 'pendampingan', 'dibutuhkan', 'pemulihan', 'wali', 'kota', 'wahyu', 'wahyu', 'menginstruksikan', 'puskesmas', 'identifikasi', 'pemeriksaan', 'rutin', 'korban', 'penanganan', 'memerintahkan', 'rumah sakit umum daerah', 'kota', 'malang', 'perawatan', 'pemerintah', 'kota', 'malang', 'dinas', 'sosial', 'p', 'ap', 'kb', 'menurunkan', 'tim', 'pendamping', 'trauma', 'healing', 'membantu', 'pemulihan', 'psikologis', 'korban', 'keluarganya', 'wali', 'kota', 'malang', 'wahyu', 'hidayat', 'menjenguk', 'santri', 'korban', 'musibah', 'pondok', 'pesantren', 'al', 'khoziny', 'sidoarjo', 'rumah', 'orang', 'tuanya', 'kedungkandang', 'malang', 'ahad', 'oktober', 'warga', 'kota', 'malang', 'terdampak', 'perhatian', 'penanganan', 'baiknya', 'kunjungan', 'wujud', 'empati', 'komitmen', 'pemerintah', 'kota', 'malang', 'perlindungan', 'pendampingan', 'warganya', 'menghadapi', 'musibah', 'kunjungan', 'wali', 'kota', 'wahyu', 'didampingi', 'kepala', 'perangkat', 'daerah', 'terkait', 'kepala dinas kesehatan', 'kepala dinas sosial', 'p', 'ap', 'kp', 'kepala bagian', 'kesra', 'camat', 'kedungkandang', 'lurah', 'duka', 'mendalam', 'musibah', 'menimpa', 'santri', 'pondok pesantren', 'al', 'khoziny']"
"['prabowo', 'beberkan', 'rencana', 'pengembangan', 'komoditas', 'perkebunan', 'republik indonesia', 'presiden', 'prabowo', 'subianto', 'rencana', 'pengembangan', 'komoditas', 'sektor', 'perkebunan', 'indonesia', 'hasil', 'kunjungannya', 'negara', 'kawasan', 'uni', 'eropa', 'prabowo', 'mengemukakan', 'terobosan', 'hubungan', 'bilateral', 'utamanya', 'kerja', 'indonesia', 'uni', 'eropa', 'pertemuan', 'brazil', 'ktt', 'brics', 'pembicaraan', 'perancis', 'komunikasi', 'intens', 'presiden', 'amerika', 'serikat', 'donald', 'trump', 'menghasilkan', 'tarif', 'impor', 'republik indonesia', 'persen', 'persen', 'london', 'ketemu', 'pejabat', 'presiden', 'trump', 'alhamdulillah', 'hasil', 'hasil', 'lumayan', 'bagus', 'mampir', 'belarus', 'potas', 'butuh', 'karet', 'butuh', 'komoditas', 'prabowo', 'menyambangi', 'kediaman', 'mantan', 'presiden', 'joko', 'widodo', 'kelurahan', 'sumber', 'kecamatan', 'banjarsari', 'solo', 'ahad', 'malam', 'juli', 'momen', 'prabowo', 'menghadiri', 'kongres', 'partai', 'solidaritas', 'indonesia', 'psi', 'digelar', 'gedung', 'edutorium', 'k', 'h', 'ahmad', 'dahlan', 'universitas', 'muhammadiyah', 'surakarta', 'ums', 'ahad', 'malam', 'harga', 'cokelat', 'dunia', 'berharap', 'cokelat', 'peluang', 'prabowo', 'bergegas', 'langkah', 'pengembangan', 'komoditas', 'perkebunan', 'indonesia', 'cokelat', 'pembibitan', 'peremajaan', 'lakukan', 'harga', 'cokelat', 'naiknya', 'signifikan', 'dunia', 'menurutnya', 'lepas', 'merebaknya', 'wabah', 'merusak', 'pohon', 'amerika', 'latin', 'afrika', 'wabah', 'wabah', 'merusak', 'pohon', 'pohon', 'prabowo', 'indonesia', 'konsisten', 'negara', 'non', 'blok', 'meneruskan', 'tradisi', 'indonesia', 'negara', 'non', 'blok', 'non', 'aligned', 'terkenal', 'blok', 'presiden', 'republik indonesia', 'sikap', 'negara', 'non', 'blok', 'tercermin', 'indonesia', 'memilih', 'bergabung', 'organisasi', 'dunia', 'brics', 'organization', 'economic', 'co', 'operation', 'development', 'oecd', 'brics', 'kelompok', 'negara', 'negara', 'berkembang', 'brasil', 'rusia', 'india', 'tiongkok', 'afrika', 'selatan', 'britannica', 'brics', 'menjalin', 'kerja', 'bidang', 'ekonomi', 'geopolitik', 'brics', 'kepentingan', 'ekonomi', 'daftar', 'oecd', 'kumpulan', 'negara', 'negara', 'maju', 'dipimpin', 'barat', 'indonesia', 'mendaftar', 'comprehensive', 'progressive', 'agreement', 'trans', 'pacific', 'partnership', 'cptpp', 'dipimpin', 'jepang', 'bergabung', 'indo', 'pacific', 'economic', 'forum', 'ipef', 'dipimpin', 'negara', 'negara', 'pulau', 'barat', 'menurutnya', 'indonesia', 'diterima', 'indonesia', 'netral', 'indonesia', 'menghormati', 'negara', 'indonesia', 'bersahabat', 'negara', 'indonesia', 'campur', 'tangan', 'urusan', 'negeri', 'negara', 'diterima']"
"['curhat', 'rano', 'karno', 'warga', 'condet', 'didengar', 'pemerintah provinsi', 'jakarta', 'warga', 'jalan', 'eretan', 'condet', 'jakarta', 'timur', 'mengaku', 'aspirasi', 'didengar', 'pemerintah provinsi', 'jakarta', 'keluhan', 'calon', 'wakil', 'gubernur', 'jakarta', 'nomor', 'urut', 'rano', 'karno', 'menyambangi', 'wilayah', 'jumat', 'orang', 'condet', 'sandaran', 'orang', 'condet', 'didengar', 'orang', 'condet', 'didengar', 'pemerintah daerah', 'daerah khusus ibukota', 'jakarta', 'salah', 'tokoh', 'masyarakat', 'bernama', 'iwan', 'lokasi', 'jumat', 'iwan', 'menilai', 'pemerintah provinsi', 'jakarta', 'memiliki', 'dosa', 'warga', 'condet', 'pasalnya', 'ali', 'sadikin', 'menjabat', 'gubernur', 'jakarta', 'dikeluarkan', 'surat', 'keputusan', 'surat keputusan', 'cagar', 'budaya', 'kawasan', 'condet', 'surat keputusan', 'condet', 'ditetapkan', 'cagar', 'buah', 'buahan', 'salak', 'duku', 'surat keputusan', 'iwan', 'bangunan', 'condet', 'persen', 'sisanya', 'kebun', 'buah', 'bangunan', 'izin', 'berdiri', 'wilayah', 'condet', 'dipanggil', 'ahok', 'persen', 'bangunan', 'condet', 'memiliki', 'izin', 'mendirikan', 'bangunan', 'imb', 'town', 'house', 'bangunan', 'jalan', 'raya', 'condet', 'izinnya', 'iwan', 'iwan', 'menilai', 'condet', 'berubah', 'kawasan', 'bisnis', 'perubahan', 'dinilai', 'menggerus', 'kebudayaan', 'wilayah', 'iwan', 'berharap', 'rano', 'karno', 'menjaga', 'kelestarian', 'budaya', 'betawi', 'condet', 'gempuran', 'pembangunan', 'terkait', 'rano', 'mengaku', 'memahami', 'keresahan', 'warga', 'condet', 'condet', 'lepas', 'kehidupan', 'jakarta', 'wajar', 'masyarakat', 'condet', 'berharap', 'dijaga', 'dibangun', 'menghancurkan', 'kebudayaan', 'wajar', 'rano', 'terkait', 'banyaknya', 'bangunan', 'didirikan', 'izin', 'rano', 'berjanji', 'memikirkan', 'kebijakan', 'terbaik', 'depannya']"
"['asas', 'praduga', 'bersalah', 'kepolisian negara republik indonesia', 'tetapkan', 'tersangka', 'pemalsuan', 'surat', 'izin', 'pagar', 'laut', 'badan reserse kriminal', 'kepolisian negara republik indonesia', 'menetapkan', 'tersangka', 'dugaan', 'pemalsuan', 'surat', 'izin', 'lahan', 'pagar', 'laut', 'tangerang', 'direktur', 'tindak', 'pidana', 'badan reserse kriminal', 'kepolisian negara republik indonesia', 'brigjen', 'djuhandhani', 'rahardjo', 'puro', 'mengedepankan', 'asas', 'praduga', 'bersalah', 'upaya', 'menghargai', 'asas', 'praduga', 'bersalah', 'potensi', 'tersangka', 'penyelidikan', 'djuhandani', 'gedung', 'badan reserse kriminal', 'kepolisian negara republik indonesia', 'jakarta', 'selatan', 'jumat', 'djuhandhani', 'mengeklaim', 'badan reserse kriminal', 'menyelidiki', 'jumat', 'ditetapkan', 'tersangka', 'ditahan', 'polisi', 'memeriksa', 'saksi', 'fokus', 'proses', 'pengumpulan', 'bahan', 'keterangan', 'melaksanakan', 'penyelidikan', 'mengumpulkan', 'barang', 'bukti', 'keterangan', 'gulirkan', 'duga', 'perbuatan', 'pelanggaran', 'pemalsuan', 'rencana', 'badan reserse kriminal', 'memanggil', 'terkait', 'mengklarifikasi', 'temuan', 'temuan', 'lapangan', 'perkara', 'penyelidik', 'menduga', 'pelanggaran', 'pasal', 'kitab undang undang hukum pidana', 'tindak', 'pidana', 'pemalsuan', 'surat', 'penggunaan', 'surat', 'palsu', 'pelanggaran', 'pasal', 'kitab undang undang hukum pidana', 'pemalsuan', 'dokumen', 'resmi', 'undang', 'undang', 'tindak', 'pidana', 'pencucian', 'uang', 'tppu', 'dugaan', 'pengajuan', 'surat', 'hak', 'bangunan', 'hgb', 'surat', 'hak', 'milik', 'shm', 'girik', 'dokumen', 'bukti', 'kepemilikan', 'diduga', 'palsu']"
"['sidang', 'bentrok', 'amsterdam', 'orang', 'dihukum', 'serang', 'warga negara', 'israel', 'bentrokan', 'belanda', 'november', 'bentrokan', 'suasana', 'tandangnya', 'suporter', 'klub', 'sepakbola', 'israel', 'maccabi', 'tel', 'aviv', 'markas', 'ajax', 'amsterdam', 'serangan', 'israel', 'jalur', 'gaza', 'palestina', 'membara', 'kerusuhan', 'disidang', 'pengadilan', 'memvonis', 'orang', 'menyerang', 'orang', 'israel', 'dilansir', 'afp', 'selasa', 'pengadilan', 'distrik', 'amsterdam', 'orang', 'bersalah', 'kejahatan', 'menendang', 'fans', 'maccabi', 'tel', 'aviv', 'jalanan', 'menyulut', 'kekerasan', 'aplikasi', 'jejaring', 'perpesanan', 'hukuman', 'terberat', 'enam', 'penjara', 'dijatuhkan', 'orang', 'bernama', 'sefa', 'dihukum', 'kekerasan', 'orang', 'november', 'video', 'video', 'tersebar', 'viral', 'warga', 'israel', 'warga', 'israel', 'menyebutnya', 'pogrom', 'istilah', 'merujuk', 'peristiwa', 'sejarah', 'pembunuhan', 'besaran', 'orang', 'yahudi', 'sefa', 'dihukum', 'dinilai', 'jaksa', 'memainkan', 'peran', 'kunci', 'kekerasan', 'menendang', 'orang', 'tanah', 'mengejar', 'targetnya', 'memukul', 'orang', 'kepala', 'badan', 'pria', 'bernama', 'umutcan', 'berusia', 'dihukum', 'sebulan', 'penjara', 'menyerang', 'fans', 'maccabi', 'merobek', 'syal', 'maccabi', 'jaksa', 'menuntut', 'hukuman', 'berat', 'hakim', 'sepakat', 'pelaku', 'dihukum', 'melayani', 'masyarakat', 'dihukum', 'kurungan', 'singkat', 'orang', 'bernama', 'abushahab', 'taun', 'hadir', 'pembacaan', 'dakwaan', 'abushahab', 'anak', 'muda', 'lahir', 'jalur', 'gaza', 'wilayah', 'peperangan', 'abushahab', 'menjalani', 'pemeriksaan', 'psikiatri', 'enam', 'orang', 'tersangka', 'dijadwalkan', 'dihadirkan', 'persidangan', 'tersangka', 'anak', 'anak', 'persidangannya', 'digelar', 'tertutup', 'jaksa', 'kekerasan', 'berkaitan', 'sepakbola', 'kekerasan', 'terbukti', 'berniatan', 'terorisme', 'kekerasan', 'dimotivasi', 'sentimen', 'anti', 'semitik', 'kekerasan', 'dipengaruhi', 'situasi', 'gaza', 'anti', 'semitisme', 'jaksa', 'fans', 'maccabi', 'israel', 'menyanyikan', 'lagu', 'anti', 'arab', 'merusak', 'taksi', 'membakar', 'bendera', 'palestina', 'polisi', 'orang', 'diperiksa', 'berakitan', 'peristiwa', 'fans', 'israel', 'wali', 'kota', 'amsterdam', 'femke', 'halsema', 'menyesalkan', 'penggunaan', 'pogrom', 'narasi', 'viral', 'persitwa', 'november', 'femke', 'istilah', 'propaganda', 'perdana', 'menteri', 'israel', 'benjamin', 'netanyahu', 'menyebut', 'kekerasan', 'serangan', 'antisemitik', 'terencana']"
"['drakor', 'terbaru', 'tayang', 'november', 'bertabur', 'bintang', 'koalisi indonesia maju', 'jeong', 'gong', 'yoo', 'drama', 'korea', 'drakor', 'terbaru', 'dijadwalkan', 'tayang', 'perdana', 'november', 'drama', 'drama', 'menyajikan', 'cerita', 'menarik', 'beragam', 'genre', 'diusungnya', 'slice', 'life', 'komedi', 'romantis', 'laga', 'misteri', 'thriller', 'sejarah', 'deretan', 'aktor', 'aktris', 'ternama', 'korea', 'selatan', 'memeriahkan', 'drama', 'drama', 'terbaru', 'tayang', 'bintang', 'ji', 'chang', 'wook', 'koalisi indonesia maju', 'jeong', 'koalisi indonesia maju', 'nam', 'gil', 'bibi', 'gong', 'yoo', 'lim', 'ji', 'yeon', 'lantas', 'drakor', 'terbaru', 'tayang', 'november', 'rangkuman', 'informasi', 'selengkapnya', 'salah', 'drakor', 'terbaru', 'tayang', 'november', 'brewing', 'love', 'kisah', 'cinta', 'tiki', 'taka', 'wanita', 'tangguh', 'blak', 'blakan', 'anggota', 'pasukan', 'khusus', 'perusahaan', 'minuman', 'keras', 'pria', 'pembuat', 'bir', 'lembut', 'teliti', 'terlibat', 'perjalanan', 'menciptakan', 'bir', 'drama', 'koalisi indonesia maju', 'jeong', 'lee', 'jong', 'tayang', 'november', 'face', 'drama', 'dibintangi', 'lee', 'min', 'ki', 'han', 'ji', 'hyun', 'drama', 'tayang', 'november', 'platform', 'vidio', 'dramanya', 'mengisahkan', 'pertarungan', 'antarkarakter', 'terlibat', 'dunia', 'hiburan', 'ceritanya', 'berfokus', 'perjalanan', 'bintang', 'terjebak', 'kesulitan', 'hidup', 'berusaha', 'bangkit', 'dunia', 'hiburan', 'keras', 'karakter', 'utama', 'berjuang', 'menemukan', 'kepercayaan', 'tempatnya', 'industri', 'gangnam', 'b', 'side', 'foto', 'disney', 'dibintangi', 'ji', 'chang', 'wook', 'jo', 'woo', 'ji', 'gangnam', 'b', 'side', 'mengisahkan', 'sisi', 'kehidupan', 'distrik', 'terkenal', 'gangnam', 'drama', 'tayang', 'november', 'disney', 'hotstar', 'bercerita', 'detektif', 'jaksa', 'pria', 'misterius', 'berusaha', 'mencari', 'perempuan', 'hilang', 'kerjasama', 'mengungkap', 'orang', 'hilang', 'wilayah', 'mr', 'plankton', 'drama', 'korea', 'mengikuti', 'kisah', 'pria', 'wanita', 'hidup', 'monoton', 'bahagia', 'dipaksa', 'menemani', 'sisa', 'hidupnya', 'pertemuan', 'terduga', 'drama', 'dibintangi', 'woo', 'hwan', 'lee', 'yoo', 'mi', 'disaksikan', 'november', 'platform', 'streaming', 'netflix', 'social', 'savvy', 'class', 'berceria', 'dinamika', 'sosial', 'sekolah', 'diceritakan', 'koalisi indonesia maju', 'ji', 'eun', 'siswi', 'terjebak', 'kekacauan', 'sosial', 'manajer', 'aplikasi', 'komunitas', 'anonim', 'menyimpan', 'rahasia', 'siswa', 'koalisi indonesia maju', 'ji', 'eun', 'menghadapi', 'romansa', 'terduga', 'persaingan', 'menegangkan', 'dibintangi', 'kang', 'na', 'eon', 'koalisi indonesia maju', 'woo', 'seok', 'drama', 'tayang', 'november', 'platform', 'streaming', 'tving', 'wavve', 'watcha', 'melanjutkan', 'kesuksesan', 'musim', 'pertamanya', 'fiery', 'priest', 'menampilkan', 'kisah', 'pendeta', 'terlibat', 'penyelidikan', 'kejahatan', 'bumbu', 'komedi', 'drama', 'serial', 'tayang', 'november', 'disney', 'hotstar', 'menawarkan', 'keseimbangan', 'ketegangan', 'hiburan', 'drama', 'koalisi indonesia maju', 'nam', 'gil', 'pemeran', 'utamanya', 'beradu', 'akting', 'honey', 'lee', 'bibi', 'idola', 'grup', 'ikon', 'koo', 'jun', 'hoe', 'jun', 'layar', 'aktor', 'drama', 'menggambarkan', 'perjuangan', 'pegawai', 'negeri', 'bernama', 'jung', 'ha', 'na', 'percaya', 'pernikahan', 'dikirim', 'tim', 'pendorong', 'pernikahan', 'dibentuk', 'mengantar', 'bong', 'cheol', 'hui', 'jenjang', 'pernikahan', 'kisah', 'selengkapnya', 'disaksikan', 'netflix', 'november', 'parole', 'examiner', 'lee', 'drama', 'berfokus', 'pemeriksa', 'parol', 'berusaha', 'membantu', 'narapidana', 'kesempatan', 'drama', 'disaksikan', 'platform', 'streaming', 'vidio', 'november', 'dibintangi', 'ko', 'soo', 'baek', 'ji', 'woo', 'drama', 'menggali', 'tema', 'rehabilitasi', 'keadilan', 'perjalanan', 'karakter', 'utama', 'menyelamatkan', 'nyawa', 'orang', 'bergenre', 'romance', 'thriller', 'drama', 'mengikuti', 'kisah', 'baek', 'sa', 'eon', 'juru', 'bicara', 'presiden', 'termuda', 'korea', 'menikah', 'hong', 'hee', 'joo', 'penerjemah', 'bahasa', 'isyarat', 'perjodohan', 'pernikahannya', 'istrinya', 'diculik', 'sa', 'eon', 'berusaha', 'menyelamatkan', 'istrinya', 'phone', 'rings', 'tayang', 'netflix', 'november', 'dibintangi', 'yoo', 'yeon', 'seok', 'chae', 'soo', 'badan intelijen negara', 'drama', 'korea', 'mengisahkan', 'hubungan', 'orang', 'membenci', 'terduga', 'menemukan', 'cinta', 'konflik', 'hadapi', 'orang', 'seok', 'ji', 'yun', 'ji', 'bertemu', 'love', 'enemy', 'tayang', 'november', 'tvn', 'dibintangi', 'ju', 'ji', 'hoon', 'jung', 'yu', 'mi', 'koalisi indonesia maju', 'ye', 'lee', 'si', 'woo', 'trunk', 'bercerita', 'wanita', 'bernama', 'ji', 'penyedia', 'layanan', 'perkawinan', 'kontrak', 'nm', 'menjalani', 'pernikahan', 'kontraknya', 'produser', 'musik', 'jung', 'mengenal', 'terbiasa', 'seiring', 'berjalannya', 'misterius', 'ditemukan', 'danau', 'membawa', 'pusaran', 'rahasia', 'perusahaan', 'nm', 'drama', 'dibintangi', 'gong', 'yoo', 'seo', 'hyun', 'jin', 'tayang', 'netflix', 'november', 'drakor', 'terbaru', 'tayang', 'november', 'tale', 'lady', 'drama', 'sejarah', 'berlatar', 'periode', 'joseon', 'bercerita', 'ahli', 'hukum', 'bernama', 'tae', 'young', 'dicintai', 'orang', 'orang', 'memiliki', 'rahasia', 'identitas', 'aslinya', 'bertemu', 'cheon', 'seung', 'whee', 'pendongeng', 'bepergian', 'negeri', 'kisah', 'romansa', 'tercipta', 'orang', 'tale', 'lady', 'disaksikan', 'november', 'platform', 'jtbc', 'bintang', 'utama', 'lim', 'ji', 'yeon', 'choo', 'yeong', 'woo']"
"['indonesia', 'kecam', 'keras', 'rencana', 'netanyahu', 'israel', 'raya', 'kementerian', 'negeri', 'republik indonesia', 'mengecam', 'keras', 'pernyataan', 'perdana', 'menteri', 'israel', 'netanyahu', 'menggagas', 'ide', 'israel', 'raya', 'penguasaan', 'penuh', 'wilayah', 'palestina', 'kecaman', 'kementerian', 'negeri', 'akun', 'x', 'resminya', 'kemulu', 'republik indonesia', 'pernyataan', 'netanyahu', 'dilontarkan', 'indonesia', 'menolak', 'mengecam', 'keras', 'visi', 'perdana', 'menteri', 'israel', 'israel', 'raya', 'aneksasi', 'penuh', 'wilayah', 'palestina', 'negara', 'negara', 'kawasan', 'tulis', 'kementerian luar negeri', 'republik indonesia', 'kamis', 'malam', 'kementerian luar negeri', 'republik indonesia', 'visi', 'senyata', 'melanggar', 'hukum', 'internasional', 'mengecilkan', 'prospek', 'perdamaian', 'palestina', 'timur', 'indonesia', 'perdamaian', 'adil', 'berkelanjutan', 'terwujud', 'menegakkan', 'hak', 'dicabut', 'rakyat', 'palestina', 'menentukan', 'nasib', 'hidup', 'berdampingan', 'israel', 'berdasarkan', 'solusi', 'negara', 'sesuai', 'parameter', 'internasional', 'disepakati', 'tulis', 'kementerian luar negeri', 'republik indonesia', 'peristiwa', 'indonesia', 'menyerukan', 'langkah', 'konkret', 'komunitas', 'internasional', 'dewan', 'keamanan', 'perserikatan', 'bangsa', 'bangsa', 'menolak', 'gagasan', 'aneksasi', 'pendudukan', 'permanen', 'israel', 'wilayah', 'palestina', 'mengambil', 'langkah', 'konkret', 'menghentikan', 'kebijakan', 'israel', 'merusak', 'prospek', 'perdamaian', 'tulis', 'kementerian luar negeri', 'republik indonesia', 'pernyataan', 'netanyahu', 'muncul', 'perang', 'israel', 'kelompok', 'milisi', 'palestina', 'hamas', 'jalur', 'gaza', 'konflik', 'kerap', 'merembet', 'wilayah', 'timur', 'memicu', 'kecaman', 'luas', 'dunia', 'arab', 'isu', 'perluasan', 'wilayah', 'israel', 'mengemuka', 'anggota', 'sayap', 'kanan', 'kabinet', 'netanyahu', 'mendesak', 'penaklukan', 'gaza', 'aneksasi', 'tepi', 'barat', 'pemerintah', 'israel', 'menyetujui', 'serangkaian', 'pembangunan', 'permukiman', 'dianggap', 'ilegal', 'hukum', 'internasional']"
"['kejari', 'awasi', 'penggunaan', 'dana', 'hibah', 'komisi pemilihan umum', 'badan pengawas pemilihan umum', 'pandeglang', 'kejaksaan', 'negeri', 'kejari', 'pandeglang', 'mengawasi', 'pelaksanaan', 'dana', 'hibah', 'kampanye', 'apbd', 'pandeglang', 'komisi pemilihan umum', 'badan pengawas pemilihan umum', 'pengawasan', 'penggunaan', 'dana', 'menimbulkan', 'kerugian', 'negara', 'melekat', 'situ', 'tanggung', 'melekat', 'situ', 'hak', 'kewajiban', 'haknya', 'mengelola', 'anggaran', 'kewajiban', 'tanggung', 'penggunaan', 'sesuai', 'bukti', 'dukungnya', 'kepala', 'kejaksaan', 'negeri', 'pandeglang', 'kasi', 'intel', 'wildan', 'kejari', 'pandeglang', 'rabu', 'merta', 'bebas', 'beranggapan', 'hibah', 'dikasih', 'pertanggungjawaban', 'wildan', 'pemerintah kabupaten', 'pandeglang', 'anggaran', 'komisi pemilihan umum', 'rupiah', 'miliar', 'badan pengawas pemilihan umum', 'rupiah', 'miliar', 'menurutnya', 'anggaran', 'rawan', 'diselewengkan', 'angggarannya', 'penyelewengan', 'penyalahgunaan', 'dikelola', 'negara', 'rugi', 'ongkos', 'pemilihan kepala daerah', 'mendorong', 'komitmen', 'komisi pemilihan umum', 'badan pengawas pemilihan umum', 'hati', 'hati', 'kejari', 'pandeglang', 'pendampingan', 'badan pengawas pemilihan umum', 'komisi pemilihan umum', 'wildan', 'melanjutkan', 'kejari', 'pandeglang', 'pertanggungjawaban', 'penggunaan', 'dana', 'hibah', 'dilaksanakan', 'instansi', 'selesai', 'pemilihan kepala daerah', 'kejaksaan', 'laporan', 'pertanggungjawaban', 'penggunaan', 'dana', 'hibah', 'mitra', 'anggaran', 'pemilihan kepala daerah', 'pemilihan umum', 'proyek', 'strategis', 'nasional', 'pusat', 'mendampingi', 'kejaksaan', 'agung', 'tingkat', 'provinsi', 'kejati', 'tingkat', 'kabupaten', 'kejari', 'optimalkan', 'pencegahan', 'preventif', 'tegur', 'ingatkan']"
"['prabowo', 'perdana menteri', 'malaysia', 'sepakat', 'selesaikan', 'konflik', 'ambalat', 'laut', 'dimanfaatkan', 'presiden', 'republik indonesia', 'prabowo', 'subianto', 'indonesia', 'malaysia', 'sepakat', 'menyelesaikan', 'perbatasan', 'penyelesaian', 'menguntungkan', 'belah', 'salah', 'satunya', 'konflik', 'blok', 'ambalat', 'prabowo', 'joint', 'statement', 'bertemu', 'perdana', 'malaysia', 'perdana menteri', 'malaysia', 'anwar', 'ibrahim', 'istana', 'jakarta', 'jumat', 'contoh', 'sepakat', 'perbatasan', 'menyelesaikan', 'teknis', 'prinsipnya', 'sepakat', 'mencari', 'penyelesaian', 'menguntungkan', 'prabowo', 'blok', 'ambalat', 'prabowo', 'indonesia', 'malaysia', 'mengeksploitasi', 'lautnya', 'contoh', 'ambalat', 'sepakat', 'menyelesaikan', 'hukum', 'kerja', 'ekonomi', 'joint', 'development', 'ketemu', 'laut', 'mengeksploitasinya', 'sepakat', 'kepentingan', 'bangsa', 'rakyat', 'imbuh', 'prabowo', 'informasi', 'sengketa', 'blok', 'ambalat', 'sengketa', 'melibatkan', 'indonesia', 'malaysia', 'sengketa', 'klaim', 'wilayah', 'laut', 'blok', 'ambalat', 'blok', 'ambalat', 'memiliki', 'luas', 'kilometer', 'persegi', 'laut', 'sulawesi', 'selat', 'makassar', 'wilayah', 'potensi', 'cadangan', 'minyak', 'gas', 'dieksplorasi', 'puluhan', 'kronologi', 'sengketa', 'blok', 'ambalat', 'agustus', 'malaysia', 'mengesahkan', 'undang', 'undang', 'essential', 'powers', 'ordinance', 'menetapkan', 'batas', 'laut', 'teritorial', 'mil', 'garis', 'dasar', 'penentuan', 'penarikan', 'garis', 'pangkal', 'lurus', 'sesuai', 'ketentuan', 'konvensi', 'hukum', 'laut', 'terkait', 'laut', 'teritorial', 'contiguous', 'zone', 'peta', 'memasukkan', 'kawasan', 'dasar', 'laut', 'malaysia', 'indonesia', 'menyebutnya', 'blok', 'ambalat', 'malaysia', 'berpendapat', 'pulau', 'berhak', 'laut', 'territorial', 'zona', 'ekonomi', 'eksklusif', 'landas', 'kontinennya', 'penerbitan', 'peta', 'malaysia', 'memicu', 'protes', 'indonesia', 'penolakan', 'negara', 'filipina', 'singapura', 'thailand', 'tiongkok', 'vietnam', 'negara', 'negara', 'menganggap', 'malaysia', 'upaya', 'ekspansi', 'teritorial', 'filipina', 'tiongkok', 'berkeberatan', 'klaim', 'malaysia', 'kepulauan', 'spratly', 'april', 'singapura', 'protes', 'terkait', 'pedra', 'branca', 'pulau', 'batu', 'puteh', 'keberatan', 'vietnam', 'taiwan', 'thailand', 'inggris', 'mengatasnamakan', 'nama', 'brunei', 'darussalam', 'klaim', 'malaysia', 'berdasarkan', 'peta', 'legitimasi', 'negara', 'negara', 'tetangga', 'komunitas', 'internasional']"
