Judul,Content,Merged
Wali Kota Malang Beri Dukungan dan Motivasi kepada Santri Korban Musibah Ponpes Al Khoziny,"Wali Kota Malang, Wahyu Hidayat, memberikan dukungan dan motivasi kepada santri korban musibah di Pondok Pesantren Al Khoziny, Sidoarjo. Dia berharap korban dapat tetap tabah dan semangat menjalani masa pemulihan. “Kami berharap ananda segera sembuh dan bisa kembali belajar seperti biasa,” kata Wali Kota Wahyu saat mengunjungi rumah korban yang merupakan warga Kecamatan Kedungkandang, Kota Malang, minggu, 5 Oktober 2025 malam. Santri tersebut duduk di kelas 3 MTs dan telah menimba ilmu selama tiga tahun di Pondok Pesantren Al Khoziny. Dia sebelumnya menjalani perawatan di Rumah Sakit di Mojokerto. Setelah kondisinya berangsur membaik, ia kini telah kembali ke rumah orang tuanya di Malang. Pemerintah Kota Malang akan memastikan pendampingan yang dibutuhkan selama masa pemulihan,” tambah Wali Kota Wahyu. Wahyu juga menginstruksikan puskesmas setempat melakukan identifikasi dan pemeriksaan secara rutin kepada korban dan bila diperlukan penanganan dirinya juga sudah memerintahkan RSUD Kota Malang untuk melakukan perawatan yang tepat. Pemerintah Kota Malang melalui Dinas Sosial P3AP2KB juga akan menurunkan tim pendamping trauma healing guna membantu pemulihan psikologis korban dan keluarganya. Wali Kota Malang Wahyu Hidayat menjenguk santri korban musibah di Pondok Pesantren Al Khoziny, Sidoarjo, yang telah kembali ke rumah orang tuanya di Kedungkandang, Malang, Ahad, 5 Oktober 2025. . “Kami ingin memastikan seluruh warga Kota Malang yang terdampak mendapatkan perhatian dan penanganan sebaik-baiknya,” kata dia. Kunjungan ini menjadi wujud empati sekaligus komitmen Pemerintah Kota Malang dalam memastikan perlindungan dan pendampingan bagi seluruh warganya, terutama di saat menghadapi musibah. Adapun dalam kunjungan itu, Wali Kota Wahyu didampingi kepala perangkat daerah terkait yakni Kadinkes, Kadinsos P3AP2KP, Kabag Kesra, Camat Kedungkandang dan Lurah setempat. Mereka pun turut menyampaikan rasa duka mendalam atas musibah yang menimpa para santri di Ponpes Al Khoziny.","['wali', 'kota', 'malang', 'dukungan', 'motivasi', 'santri', 'korban', 'musibah', 'pondok', 'pesantren', 'al', 'khoziny', 'wali', 'kota', 'malang', 'wahyu', 'hidayat', 'dukungan', 'motivasi', 'santri', 'korban', 'musibah', 'pondok', 'pesantren', 'al', 'khoziny', 'sidoarjo', 'berharap', 'korban', 'tabah', 'semangat', 'menjalani', 'pemulihan', 'berharap', 'ananda', 'sembuh', 'belajar', 'wali', 'kota', 'wahyu', 'mengunjungi', 'rumah', 'korban', 'warga', 'kecamatan', 'kedungkandang', 'kota', 'malang', 'minggu', 'oktober', 'malam', 'santri', 'duduk', 'kelas', 'madrasah', 'tsanawiyah', 'menimba', 'ilmu', 'pondok', 'pesantren', 'al', 'khoziny', 'menjalani', 'perawatan', 'rumah', 'sakit', 'mojokerto', 'kondisinya', 'berangsur', 'membaik', 'rumah', 'orang', 'tuanya', 'malang', 'pemerintah', 'kota', 'malang', 'pendampingan', 'dibutuhkan', 'pemulihan', 'wali', 'kota', 'wahyu', 'wahyu', 'menginstruksikan', 'puskesmas', 'identifikasi', 'pemeriksaan', 'rutin', 'korban', 'penanganan', 'memerintahkan', 'rumah', 'sakit', 'daerah', 'kota', 'malang', 'perawatan', 'pemerintah', 'kota', 'malang', 'dinas', 'sosial', 'p', 'ap', 'kb', 'menurunkan', 'tim', 'pendamping', 'trauma', 'healing', 'membantu', 'pemulihan', 'psikologis', 'korban', 'keluarganya', 'wali', 'kota', 'malang', 'wahyu', 'hidayat', 'menjenguk', 'santri', 'korban', 'musibah', 'pondok', 'pesantren', 'al', 'khoziny', 'sidoarjo', 'rumah', 'orang', 'tuanya', 'kedungkandang', 'malang', 'ahad', 'oktober', 'warga', 'kota', 'malang', 'terdampak', 'perhatian', 'penanganan', 'baiknya', 'kunjungan', 'wujud', 'empati', 'komitmen', 'pemerintah', 'kota', 'malang', 'perlindungan', 'pendampingan', 'warganya', 'menghadapi', 'musibah', 'kunjungan', 'wali', 'kota', 'wahyu', 'didampingi', 'kepala', 'perangkat', 'daerah', 'terkait', 'kepala', 'dinas', 'kesehatan', 'kepala', 'dinas', 'sosial', 'p', 'ap', 'kp', 'kepala', 'kesra', 'camat', 'kedungkandang', 'lurah', 'duka', 'mendalam', 'musibah', 'menimpa', 'santri', 'pondok', 'pesantren', 'al', 'khoziny']"
Prabowo Beberkan Rencana Pengembangan Komoditas Perkebunan RI. Apa Saja?,"Presiden Prabowo Subianto mengungkapkan rencana pengembangan sejumlah komoditas di sektor perkebunan Indonesia. Itu merupakan bagian dari hasil kunjungannya ke beberapa negara di kawasan Uni Eropa beberapa waktu lalu. Prabowo mengemukakan telah melakukan sejumlah terobosan dalam hubungan bilateral. Utamanya kerja sama Indonesia dengan Uni Eropa. Dia pun mengungkapkan pertemuan di Brazil dalam KTT BRICS, pembicaraan di Perancis, hingga komunikasi intens dengan Presiden Amerika Serikat (AS) Donald Trump yang menghasilkan tarif impor RI sebesar 19 persen dari semula 32 persen. ""Di London saya ketemu dengan beberapa pejabat dan dengan Presiden Trump. Alhamdulillah dapat hasil-hasil yang lumayan, yang cukup bagus. Saya juga mampir di Belarus. Mereka punya potas. Mereka butuh karet kita. Mereka butuh banyak komoditas kita,"" ungkap Prabowo seusai menyambangi kediaman mantan presiden Joko Widodo di Kelurahan Sumber, Kecamatan Banjarsari, Solo, Ahad malam, 20 Juli 2025. Momen itu terjadi sebelum Prabowo menghadiri Kongres Partai Solidaritas Indonesia (PSI) hari terakhir yang digelar di Gedung Edutorium K.H. Ahmad Dahlan Universitas Muhammadiyah Surakarta (UMS), Ahad malam. ""Dan ternyata harga cokelat dunia lagi sangat tinggi. Dan mereka banyak berharap cokelat dari kita,"" ungkap dia. Melihat peluang tersebut, Prabowo menyatakan akan bergegas melakukan sejumlah langkah pengembangan komoditas perkebunan Indonesia di antaranya cokelat. ""Kita juga harus segera pembibitan baru. Peremajaan baru, ini kita sudah akan lakukan,"" katanya. Dia mengungkapkan karena ternyata harga cokelat naiknya sangat signifikan di dunia. Menurutnya, hal itu tak lepas dari merebaknya wabah yang merusak banyak pohon. ""Karena rupanya di Amerika Latin dan di Afrika mungkin ada wabah ya. Wabah yang merusak pohon-pohon,"" tuturnya. Prabowo juga memastikan Indonesia hingga kini tetap konsisten untuk menjadi negara non blok. ""Saya meneruskan tradisi Indonesia sebagai negara non blok, non aligned. Kita terkenal bahwa kita tidak mau ikut blok mana pun,"" ucap kata dia. Menurut Presiden RI ke-8 ini sikap sebagai negara non blok tercermin dari Indonesia yang memilih bergabung dengan berbagai organisasi dunia seperti BRICS maupun Organization for Economic Co-operation and Development (OECD). BRICS merupakan kelompok negara-negara berkembang yang terdiri dari Brasil, Rusia, India, Tiongkok, dan Afrika Selatan Britannica. BRICS menjalin kerja sama bidang ekonomi dan geopolitik. ""Kita ikut di BRICS dari kepentingan ekonomi kita. Tapi kita ikut juga, kita daftar di OECD yang itu adalah kumpulan negara-negara maju yang dipimpin barat,"" tuturnya. Selain itu, Indonesia juga mendaftar di Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP) yang dipimpin Jepang. Lalu juga bergabung dengan Indo-Pacific Economic Forum (IPEF) yang dipimpin juga oleh negara-negara pulau barat. Sehingga menurutnya, Indonesia benar-benar diterima oleh semua pihak bahwa Indonesia netral. ""Indonesia menghormati semua negara, Indonesia ingin bersahabat dengan semua negara, Indonesia tidak mau campur tangan dengan urusan dalam negeri negara mana pun. Dan ini kita diterima,"" katanya.","['prabowo', 'beberkan', 'rencana', 'pengembangan', 'komoditas', 'perkebunan', 'republik', 'indonesia', 'presiden', 'prabowo', 'subianto', 'rencana', 'pengembangan', 'komoditas', 'sektor', 'perkebunan', 'indonesia', 'hasil', 'kunjungannya', 'negara', 'kawasan', 'uni', 'eropa', 'prabowo', 'mengemukakan', 'terobosan', 'hubungan', 'bilateral', 'utamanya', 'kerja', 'indonesia', 'uni', 'eropa', 'pertemuan', 'brazil', 'ktt', 'brics', 'pembicaraan', 'perancis', 'komunikasi', 'intens', 'presiden', 'amerika', 'serikat', 'donald', 'trump', 'menghasilkan', 'tarif', 'impor', 'republik', 'indonesia', 'persen', 'persen', 'london', 'ketemu', 'pejabat', 'presiden', 'trump', 'alhamdulillah', 'hasil', 'hasil', 'lumayan', 'bagus', 'mampir', 'belarus', 'potas', 'butuh', 'karet', 'butuh', 'komoditas', 'prabowo', 'menyambangi', 'kediaman', 'mantan', 'presiden', 'joko', 'widodo', 'kelurahan', 'sumber', 'kecamatan', 'banjarsari', 'solo', 'ahad', 'malam', 'juli', 'momen', 'prabowo', 'menghadiri', 'kongres', 'partai', 'solidaritas', 'indonesia', 'psi', 'digelar', 'gedung', 'edutorium', 'k', 'h', 'ahmad', 'dahlan', 'universitas', 'muhammadiyah', 'surakarta', 'ums', 'ahad', 'malam', 'harga', 'cokelat', 'dunia', 'berharap', 'cokelat', 'peluang', 'prabowo', 'bergegas', 'langkah', 'pengembangan', 'komoditas', 'perkebunan', 'indonesia', 'cokelat', 'pembibitan', 'peremajaan', 'lakukan', 'harga', 'cokelat', 'naiknya', 'signifikan', 'dunia', 'menurutnya', 'lepas', 'merebaknya', 'wabah', 'merusak', 'pohon', 'amerika', 'latin', 'afrika', 'wabah', 'wabah', 'merusak', 'pohon', 'pohon', 'prabowo', 'indonesia', 'konsisten', 'negara', 'non', 'blok', 'meneruskan', 'tradisi', 'indonesia', 'negara', 'non', 'blok', 'non', 'aligned', 'terkenal', 'blok', 'presiden', 'republik', 'indonesia', 'sikap', 'negara', 'non', 'blok', 'tercermin', 'indonesia', 'memilih', 'bergabung', 'organisasi', 'dunia', 'brics', 'organization', 'economic', 'co', 'operation', 'development', 'oecd', 'brics', 'kelompok', 'negara', 'negara', 'berkembang', 'brasil', 'rusia', 'india', 'tiongkok', 'afrika', 'selatan', 'britannica', 'brics', 'menjalin', 'kerja', 'bidang', 'ekonomi', 'geopolitik', 'brics', 'kepentingan', 'ekonomi', 'daftar', 'oecd', 'kumpulan', 'negara', 'negara', 'maju', 'dipimpin', 'barat', 'indonesia', 'mendaftar', 'comprehensive', 'progressive', 'agreement', 'trans', 'pacific', 'partnership', 'cptpp', 'dipimpin', 'jepang', 'bergabung', 'indo', 'pacific', 'economic', 'forum', 'ipef', 'dipimpin', 'negara', 'negara', 'pulau', 'barat', 'menurutnya', 'indonesia', 'diterima', 'indonesia', 'netral', 'indonesia', 'menghormati', 'negara', 'indonesia', 'bersahabat', 'negara', 'indonesia', 'campur', 'tangan', 'urusan', 'negeri', 'negara', 'diterima']"
"Curhat ke Rano Karno, Warga Condet: Selama Ini Kami Tak Pernah Didengar Pemprov Jakarta","Warga Jalan Eretan 2, Condet, Jakarta Timur, mengaku aspirasi mereka tidak pernah didengar Pemprov Jakarta. Keluhan itu mereka sampaikan saat calon wakil gubernur Jakarta nomor urut 3, Rano Karno menyambangi wilayah tersebut, Jumat (11/10/2024). ""Kami orang Condet perlu sandaran, kami orang Condet minta didengar. Selama ini, orang Condet tidak pernah didengar oleh Pemda DKI Jakarta,"" ucap salah satu tokoh masyarakat bernama Iwan di lokasi, Jumat. Iwan menilai, Pemprov Jakarta memiliki dosa pada warga Condet. Pasalnya, pada tahun 1974-an saat Ali Sadikin menjabat sebagai Gubernur Jakarta telah dikeluarkan surat keputusan (SK) tentang cagar budaya kawasan Condet. Kemudian, SK selanjutnya di tahun 1975-19756, Condet juga ditetapkan sebagai cagar buah-buahan salak dan duku. Dengan adanya SK tersebut, menurut Iwan, seharusnya bangunan di Condet hanya 20 persen dan sisanya adalah kebun buah. Namun, saat ini, justru banyak bangunan tanpa izin yang berdiri di wilayah Condet. ""Waktu saya dipanggil Pak Ahok, 92 persen bangunan di Condet tidak memiliki izin mendirikan bangunan (IMB). Town house dan bangunan lainnya yang berada di Jalan Raya Condet itu tidak ada izinnya,"" ungkap Iwan. Iwan menilai, Condet kini mulai berubah menjadi kawasan bisnis. Perubahan itu dinilai dapat menggerus kebudayaan yang ada di wilayah tersebut. Oleh sebab itu, Iwan berharap, Rano Karno bisa menjaga kelestarian budaya Betawi di Condet di tengah gempuran pembangunan. Terkait hal itu, Rano mengaku memahami keresahan warga Condet. ""Condet ini, tidak bisa lepas dari kehidupan Jakarta, jadi agak wajar jika masyarakat Condet berharap dijaga, bukan tidak boleh dibangun, tapi jangan sampai menghancurkan kebudayaan yang ada. Itu sangat wajar,"" ucap Rano. Terkait banyaknya bangunan yang didirikan tanpa izin, Rano berjanji akan memikirkan kebijakan yang terbaik ke depannya.","['curhat', 'rano', 'karno', 'warga', 'condet', 'didengar', 'pemerintah', 'provinsi', 'jakarta', 'warga', 'jalan', 'eretan', 'condet', 'jakarta', 'timur', 'mengaku', 'aspirasi', 'didengar', 'pemerintah', 'provinsi', 'jakarta', 'keluhan', 'calon', 'wakil', 'gubernur', 'jakarta', 'nomor', 'urut', 'rano', 'karno', 'menyambangi', 'wilayah', 'jumat', 'orang', 'condet', 'sandaran', 'orang', 'condet', 'didengar', 'orang', 'condet', 'didengar', 'pemerintah', 'daerah', 'daerah', 'khusus', 'ibukota', 'jakarta', 'salah', 'tokoh', 'masyarakat', 'bernama', 'iwan', 'lokasi', 'jumat', 'iwan', 'menilai', 'pemerintah', 'provinsi', 'jakarta', 'memiliki', 'dosa', 'warga', 'condet', 'pasalnya', 'ali', 'sadikin', 'menjabat', 'gubernur', 'jakarta', 'dikeluarkan', 'surat', 'keputusan', 'surat', 'keputusan', 'cagar', 'budaya', 'kawasan', 'condet', 'surat', 'keputusan', 'condet', 'ditetapkan', 'cagar', 'buah', 'buahan', 'salak', 'duku', 'surat', 'keputusan', 'iwan', 'bangunan', 'condet', 'persen', 'sisanya', 'kebun', 'buah', 'bangunan', 'izin', 'berdiri', 'wilayah', 'condet', 'dipanggil', 'ahok', 'persen', 'bangunan', 'condet', 'memiliki', 'izin', 'mendirikan', 'bangunan', 'imb', 'town', 'house', 'bangunan', 'jalan', 'raya', 'condet', 'izinnya', 'iwan', 'iwan', 'menilai', 'condet', 'berubah', 'kawasan', 'bisnis', 'perubahan', 'dinilai', 'menggerus', 'kebudayaan', 'wilayah', 'iwan', 'berharap', 'rano', 'karno', 'menjaga', 'kelestarian', 'budaya', 'betawi', 'condet', 'gempuran', 'pembangunan', 'terkait', 'rano', 'mengaku', 'memahami', 'keresahan', 'warga', 'condet', 'condet', 'lepas', 'kehidupan', 'jakarta', 'wajar', 'masyarakat', 'condet', 'berharap', 'dijaga', 'dibangun', 'menghancurkan', 'kebudayaan', 'wajar', 'rano', 'terkait', 'banyaknya', 'bangunan', 'didirikan', 'izin', 'rano', 'berjanji', 'memikirkan', 'kebijakan', 'terbaik', 'depannya']"
"Asas Praduga Tak Bersalah, Polri Belum Tetapkan Tersangka Pemalsuan Surat Izin Pagar Laut","Bareskrim Polri belum menetapkan tersangka dalam kasus dugaan pemalsuan surat izin lahan pagar laut Tangerang. Direktur Tindak Pidana Umum Bareskrim Polri Brigjen Djuhandhani Rahardjo Puro menyatakan, pihaknya mengedepankan asas praduga tak bersalah dalam kasus ini. “Sementara, ini kami tetap melakukan upaya dan menghargai tentang asas praduga tak bersalah. Untuk potensi tersangka, kami belum bisa menyampaikan karena ini masih penyelidikan,” kata Djuhandani di Gedung Bareskrim Polri, Jakarta Selatan, Jumat (31/1/2025). Djuhandhani mengeklaim, Bareskrim sudah menyelidiki kasus tersebut sejak Jumat (10/1/2025), tetapi belum ada pihak-pihak yang yang ditetapkan sebagai tersangka atau ditahan. Polisi juga belum memeriksa saksi dalam kasus ini karena masih fokus dalam proses pengumpulan bahan keterangan. “Saat ini, kami masih melaksanakan penyelidikan dengan mengumpulkan berbagai barang bukti ataupun keterangan yang nanti akan kami gulirkan apakah yang kami duga adanya perbuatan pelanggaran yaitu berupa pemalsuan dan lain sebagainya,” kata dia. Menurut rencana, Bareskrim akan segera memanggil sejumlah pihak terkait untuk mengklarifikasi temuan-temuan di lapangan. Dalam perkara ini, penyelidik menduga adanya pelanggaran atas Pasal 236 KUHP yaitu tentang tindak pidana pemalsuan surat dan penggunaan surat palsu. Kemudian juga pelanggaran atas Pasal 234 KUHP tentang pemalsuan dokumen resmi, serta undang-undang tentang tindak pidana pencucian uang (TPPU). Dugaan sementara, pengajuan surat hak guna bangunan (HGB) dan surat hak milik (SHM) ini dibuat menggunakan girik dan dokumen bukti kepemilikan lain yang diduga palsu.","['asas', 'praduga', 'bersalah', 'kepolisian', 'negara', 'republik', 'indonesia', 'tetapkan', 'tersangka', 'pemalsuan', 'surat', 'izin', 'pagar', 'laut', 'badan', 'reserse', 'kriminal', 'kepolisian', 'negara', 'republik', 'indonesia', 'menetapkan', 'tersangka', 'dugaan', 'pemalsuan', 'surat', 'izin', 'lahan', 'pagar', 'laut', 'tangerang', 'direktur', 'tindak', 'pidana', 'badan', 'reserse', 'kriminal', 'kepolisian', 'negara', 'republik', 'indonesia', 'brigjen', 'djuhandhani', 'rahardjo', 'puro', 'mengedepankan', 'asas', 'praduga', 'bersalah', 'upaya', 'menghargai', 'asas', 'praduga', 'bersalah', 'potensi', 'tersangka', 'penyelidikan', 'djuhandani', 'gedung', 'badan', 'reserse', 'kriminal', 'kepolisian', 'negara', 'republik', 'indonesia', 'jakarta', 'selatan', 'jumat', 'djuhandhani', 'mengeklaim', 'badan', 'reserse', 'kriminal', 'menyelidiki', 'jumat', 'ditetapkan', 'tersangka', 'ditahan', 'polisi', 'memeriksa', 'saksi', 'fokus', 'proses', 'pengumpulan', 'bahan', 'keterangan', 'melaksanakan', 'penyelidikan', 'mengumpulkan', 'barang', 'bukti', 'keterangan', 'gulirkan', 'duga', 'perbuatan', 'pelanggaran', 'pemalsuan', 'rencana', 'badan', 'reserse', 'kriminal', 'memanggil', 'terkait', 'mengklarifikasi', 'temuan', 'temuan', 'lapangan', 'perkara', 'penyelidik', 'menduga', 'pelanggaran', 'pasal', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'tindak', 'pidana', 'pemalsuan', 'surat', 'penggunaan', 'surat', 'palsu', 'pelanggaran', 'pasal', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'pemalsuan', 'dokumen', 'resmi', 'undang', 'undang', 'tindak', 'pidana', 'pencucian', 'uang', 'tppu', 'dugaan', 'pengajuan', 'surat', 'hak', 'bangunan', 'hgb', 'surat', 'hak', 'milik', 'shm', 'girik', 'dokumen', 'bukti', 'kepemilikan', 'diduga', 'palsu']"
Sidang Kasus Bentrok Amsterdam: 5 Orang Dihukum karena Serang WN Israel,"Masih ingat bentrokan di Belanda pada November lalu? Bentrokan itu terjadi dalam suasana tandangnya suporter klub sepakbola Israel Maccabi Tel Aviv ke markas Ajax Amsterdam, saat serangan Israel terhadap Jalur Gaza Palestina sedang membara. Kasus kerusuhan itu telah disidang dan pengadilan memvonis lima orang karena menyerang orang Israel. Dilansir AFP, Selasa (24/12/2024), pengadilan distrik Amsterdam menyatakan lima orang telah bersalah karena melakukan kejahatan menendang fans Maccabi Tel Aviv di jalanan untuk menyulut kekerasan di aplikasi jejaring perpesanan. Hukuman terberat adalah enam bulan penjara, dijatuhkan terhadap orang bernama Sefa O. Dia dihukum karena melakukan kekerasan terhadap sejumlah orang pada 8 November itu. Video-video itu tersebar viral dan juga sampai ke warga Israel. Warga Israel menyebutnya sebagai 'pogrom', istilah yang merujuk ke peristiwa sejarah berupa 'pembunuhan besar-besaran terhadap orang Yahudi'. Sefa O dihukum karena dinilai jaksa memainkan peran kunci dalam kekerasan. Dia di menendang orang di tanah, mengejar targetnya, dan memukul orang di kepala dan badan. Seorang pria bernama Umutcan A berusia 24 tahun dihukum sebulan penjara karena menyerang fans Maccabi dan merobek syal Maccabi. Jaksa menuntut hukuman lebih berat namun hakim tidak sepakat, karena umumnya pelaku kasus seperti ini dihukum untuk melayani masyarakat saja. Akhirnya, mereka dihukum kurungan meski singkat. Satu orang lainnya bernama Abushahab M (22 taun), tidak hadir di pembacaan dakwaan. Abushahab M adalah anak muda yang lahir di Jalur Gaza, besar di wilayah peperangan, dan kini Abushahab sedang menjalani pemeriksaan psikiatri. Ada enam orang tersangka lain yang dijadwalkan akan dihadirkan di persidangan pada kemudian hari. Tiga tersangka di antaranya adalah anak-anak dan persidangannya akan digelar tertutup. Jaksa mengatakan kekerasan itu ""cuma sedikit saja yang berkaitan dengan sepakbola"". Kekerasan itu juga ""tidak terbukti berniatan terorisme dan kekerasan ini tidak dimotivasi oleh sentimen anti-Semitik"". ""Kekerasan ini dipengaruhi oleh situasi di Gaza, bukan oleh anti-Semitisme."" kata jaksa. Saat itu, fans Maccabi dari Israel juga menyanyikan lagu anti-Arab, juga merusak sebuah taksi, dan membakar bendera Palestina. Polisi mengatakan 45 orang sudah diperiksa berakitan dengan peristiwa itu, termasuk dari pihak fans Israel itu. Wali Kota Amsterdam, Femke Halsema, menyesalkan penggunaan kata 'pogrom' dalam narasi viral mengenai persitwa 8 November tersebut. Menurut Femke, istilah itu digunakan sebagai propaganda. Perdana Menteri Israel Benjamin Netanyahu menyebut kekerasan itu sebagai ""serangan antisemitik terencana.""","['sidang', 'bentrok', 'amsterdam', 'orang', 'dihukum', 'serang', 'warga', 'negara', 'israel', 'bentrokan', 'belanda', 'november', 'bentrokan', 'suasana', 'tandangnya', 'suporter', 'klub', 'sepakbola', 'israel', 'maccabi', 'tel', 'aviv', 'markas', 'ajax', 'amsterdam', 'serangan', 'israel', 'jalur', 'gaza', 'palestina', 'membara', 'kerusuhan', 'disidang', 'pengadilan', 'memvonis', 'orang', 'menyerang', 'orang', 'israel', 'dilansir', 'afp', 'selasa', 'pengadilan', 'distrik', 'amsterdam', 'orang', 'bersalah', 'kejahatan', 'menendang', 'fans', 'maccabi', 'tel', 'aviv', 'jalanan', 'menyulut', 'kekerasan', 'aplikasi', 'jejaring', 'perpesanan', 'hukuman', 'terberat', 'enam', 'penjara', 'dijatuhkan', 'orang', 'bernama', 'sefa', 'dihukum', 'kekerasan', 'orang', 'november', 'video', 'video', 'tersebar', 'viral', 'warga', 'israel', 'warga', 'israel', 'menyebutnya', 'pogrom', 'istilah', 'merujuk', 'peristiwa', 'sejarah', 'pembunuhan', 'besaran', 'orang', 'yahudi', 'sefa', 'dihukum', 'dinilai', 'jaksa', 'memainkan', 'peran', 'kunci', 'kekerasan', 'menendang', 'orang', 'tanah', 'mengejar', 'targetnya', 'memukul', 'orang', 'kepala', 'badan', 'pria', 'bernama', 'umutcan', 'berusia', 'dihukum', 'sebulan', 'penjara', 'menyerang', 'fans', 'maccabi', 'merobek', 'syal', 'maccabi', 'jaksa', 'menuntut', 'hukuman', 'berat', 'hakim', 'sepakat', 'pelaku', 'dihukum', 'melayani', 'masyarakat', 'dihukum', 'kurungan', 'singkat', 'orang', 'bernama', 'abushahab', 'taun', 'hadir', 'pembacaan', 'dakwaan', 'abushahab', 'anak', 'muda', 'lahir', 'jalur', 'gaza', 'wilayah', 'peperangan', 'abushahab', 'menjalani', 'pemeriksaan', 'psikiatri', 'enam', 'orang', 'tersangka', 'dijadwalkan', 'dihadirkan', 'persidangan', 'tersangka', 'anak', 'anak', 'persidangannya', 'digelar', 'tertutup', 'jaksa', 'kekerasan', 'berkaitan', 'sepakbola', 'kekerasan', 'terbukti', 'berniatan', 'terorisme', 'kekerasan', 'dimotivasi', 'sentimen', 'anti', 'semitik', 'kekerasan', 'dipengaruhi', 'situasi', 'gaza', 'anti', 'semitisme', 'jaksa', 'fans', 'maccabi', 'israel', 'menyanyikan', 'lagu', 'anti', 'arab', 'merusak', 'taksi', 'membakar', 'bendera', 'palestina', 'polisi', 'orang', 'diperiksa', 'berakitan', 'peristiwa', 'fans', 'israel', 'wali', 'kota', 'amsterdam', 'femke', 'halsema', 'menyesalkan', 'penggunaan', 'pogrom', 'narasi', 'viral', 'persitwa', 'november', 'femke', 'istilah', 'propaganda', 'perdana', 'menteri', 'israel', 'benjamin', 'netanyahu', 'menyebut', 'kekerasan', 'serangan', 'antisemitik', 'terencana']"
